Mod:Item:MetaData, Localized Name
harvestcraft:gingersnapsitem, 姜饼
harvestcraft:candiedgingeritem, 香甜姜糖
harvestcraft:mustarditem, 芥末
harvestcraft:softpretzelandmustarditem, 椒盐脆饼配芥末酱
harvestcraft:spicymustardporkitem, 芥末猪肉
harvestcraft:spicygreensitem, 辛味鲜蔬
harvestcraft:garlicbreaditem, 蒜蓉面包
harvestcraft:garlicmashedpotatoesitem, 蒜蓉土豆泥
harvestcraft:garlicchickenitem, 蒜香鸡
harvestcraft:summerradishsaladitem, 水萝卜沙拉
harvestcraft:summersquashwithradishitem, 西葫芦炒萝卜
harvestcraft:celeryandpeanutbutteritem, 花生酱芹菜
harvestcraft:chickencelerycasseroleitem, 芹菜鸡腿
harvestcraft:peasandceleryitem, 豌豆炒芹菜
harvestcraft:celerysoupitem, 奶油西芹汤
harvestcraft:zucchinibreaditem, 西葫芦面包
harvestcraft:zucchinifriesitem, 西葫芦条
harvestcraft:zestyzucchiniitem, 西葫芦意面
harvestcraft:zucchinibakeitem, 烤西葫芦
harvestcraft:asparagusquicheitem, 芦笋乳蛋饼
harvestcraft:asparagussoupitem, 芦笋浓汤
harvestcraft:walnutraisinbreaditem, 葡萄干核桃包
harvestcraft:candiedwalnutsitem, 焦糖核桃
harvestcraft:brownieitem, 核仁巧克力饼
harvestcraft:papayasmoothieitem, 木瓜沙冰
harvestcraft:papayayogurtitem, 木瓜酸奶
harvestcraft:starfruitsmoothieitem, 杨桃沙冰
harvestcraft:starfruityogurtitem, 杨桃酸奶
harvestcraft:guacamoleitem, 牛油果酱
harvestcraft:creamofavocadosoupitem, 牛油果奶油汤
harvestcraft:avocadoburritoitem, 牛油果玉米煎饼
harvestcraft:poachedpearitem, 水煮梨
harvestcraft:fruitcrumbleitem, 水果松脆饼
harvestcraft:pearyogurtitem, 梨子酸奶
harvestcraft:plumyogurtitem, 李子酸奶
harvestcraft:bananasplititem, 香蕉船
harvestcraft:banananutbreaditem, 香蕉核桃包
harvestcraft:bananasmoothieitem, 香蕉沙冰
harvestcraft:bananayogurtitem, 香蕉酸奶
harvestcraft:coconutmilkitem, 椰奶
harvestcraft:chickencurryitem, 咖喱鸡
harvestcraft:coconutshrimpitem, 椰子虾
harvestcraft:coconutyogurtitem, 椰子酸奶
harvestcraft:orangechickenitem, 陈皮鸡
harvestcraft:orangesmoothieitem, 橙子沙冰
harvestcraft:orangeyogurtitem, 橙子酸奶
harvestcraft:peachcobbleritem, 桃子馅饼
harvestcraft:peachsmoothieitem, 桃子沙冰
harvestcraft:peachyogurtitem, 桃子酸奶
harvestcraft:keylimepieitem, 青柠派
harvestcraft:limesmoothieitem, 青柠沙冰
harvestcraft:limeyogurtitem, 青柠沙冰
harvestcraft:mangosmoothieitem, 芒果沙冰
harvestcraft:mangoyogurtitem, 芒果酸奶
harvestcraft:pomegranatesmoothieitem, 石榴沙冰
harvestcraft:pomegranateyogurtitem, 石榴酸奶
harvestcraft:vanillayogurtitem, 香草酸奶
harvestcraft:cinnamonrollitem, 肉桂卷
harvestcraft:frenchtoastitem, 法式吐司
harvestcraft:marshmellowsitem, 棉花糖
harvestcraft:donutitem, 甜甜圈
harvestcraft:chocolatedonutitem, 巧克力甜甜圈
harvestcraft:powdereddonutitem, 粉甜甜圈
harvestcraft:jellydonutitem, 果酱甜甜圈
harvestcraft:frosteddonutitem, 糖霜甜甜圈
harvestcraft:cactussoupitem, 仙人掌汤
harvestcraft:wafflesitem, 华夫饼
harvestcraft:seedsoupitem, 种子汤
harvestcraft:softpretzelitem, 椒盐脆饼
harvestcraft:jellybeansitem, 软心豆粒糖
harvestcraft:biscuititem, 烤软饼
harvestcraft:creamcookieitem, 奶油饼干
harvestcraft:jaffaitem, 佳发蛋糕
harvestcraft:friedchickenitem, 炸鸡
harvestcraft:footlongitem, 法式长棍面包
harvestcraft:blueberryyogurtitem, 蓝莓酸奶
harvestcraft:lemonyogurtitem, 柠檬酸奶
harvestcraft:cherryyogurtitem, 樱桃酸奶
harvestcraft:strawberryyogurtitem, 草莓酸奶
harvestcraft:grapeyogurtitem, 葡萄酸奶
harvestcraft:chocolateyogurtitem, 巧克力酸奶
harvestcraft:blackberrycobbleritem, 黑莓脆皮饼
harvestcraft:blackberrysmoothieitem, 黑莓沙冰
harvestcraft:blackberryyogurtitem, 黑莓酸奶
harvestcraft:chocolatemilkitem, 巧克力奶
harvestcraft:pumpkinyogurtitem, 南瓜酸奶
harvestcraft:raspberrypieitem, 树莓派
harvestcraft:raspberrysmoothieitem, 树莓沙冰
harvestcraft:raspberryyogurtitem, 树莓酸奶
harvestcraft:cinnamonsugardonutitem, 肉桂糖甜甜圈
harvestcraft:melonyogurtitem, 西瓜酸奶
harvestcraft:kiwismoothieitem, 猕猴桃沙冰
harvestcraft:kiwiyogurtitem, 猕猴桃酸奶
harvestcraft:plainyogurtitem, 原味酸奶
harvestcraft:appleyogurtitem, 苹果酸奶
harvestcraft:saltedsunflowerseedsitem, 炒瓜子
harvestcraft:sunflowerwheatrollsitem, 瓜子蛋糕卷
harvestcraft:sunflowerbroccolisaladitem, 瓜子椰菜沙拉
harvestcraft:cranberrysauceitem, 蔓越莓酱
harvestcraft:cranberrybaritem, 蔓越莓条
harvestcraft:peppermintitem, 薄荷糖
harvestcraft:blackpepperitem, 黑胡椒
harvestcraft:groundcinnamonitem, 肉桂粉
harvestcraft:groundnutmegitem, 豆蔻粉
harvestcraft:oliveoilitem, 食油
harvestcraft:baklavaitem, 果仁蜜饼
harvestcraft:gummybearsitem, 小熊软糖
harvestcraft:fruitpunchitem, 果汁潘趣酒
harvestcraft:meatystewitem, 大锅炖肉 
harvestcraft:mixedsaladitem, 什锦色拉
harvestcraft:pinacoladaitem, 椰林飘香
harvestcraft:saladdressingitem, 色拉酱
harvestcraft:shepardspieitem, 牧羊人派
harvestcraft:eggnogitem, 蛋酒
harvestcraft:custarditem, 蛋奶沙司
harvestcraft:sushiitem, 寿司
harvestcraft:gardensoupitem, 田园浓汤
harvestcraft:applejellyitem, 苹果酱
harvestcraft:applejellysandwichitem, 苹果酱三明治
harvestcraft:blackberryjellyitem, 黑莓酱
harvestcraft:blackberryjellysandwichitem, 黑莓酱三明治
harvestcraft:blueberryjellyitem, 蓝莓酱
harvestcraft:blueberryjellysandwichitem, 蓝莓酱三明治
harvestcraft:cherryjellyitem, 樱桃酱
harvestcraft:cherryjellysandwichitem, 樱桃酱三明治
harvestcraft:cranberryjellyitem, 蔓越莓酱
harvestcraft:cranberryjellysandwichitem, 蔓越莓酱三明治
harvestcraft:kiwijellyitem, 猕猴桃酱
harvestcraft:kiwijellysandwichitem, 猕猴桃酱三明治
harvestcraft:lemonjellyitem, 柠檬酱
harvestcraft:lemonjellysandwichitem, 柠檬酱三明治
harvestcraft:limejellyitem, 青柠酱
harvestcraft:limejellysandwichitem, 青柠酱三明治
harvestcraft:mangojellyitem, 芒果酱
harvestcraft:mangojellysandwichitem, 芒果酱三明治
harvestcraft:orangejellyitem, 橙子酱
harvestcraft:orangejellysandwichitem, 橙子酱三明治
harvestcraft:papayajellyitem, 木瓜酱
harvestcraft:papayajellysandwichitem, 木瓜酱三明治
harvestcraft:peachjellyitem, 桃子酱
harvestcraft:peachjellysandwichitem, 桃子酱三明治
harvestcraft:pomegranatejellyitem, 石榴酱
harvestcraft:pomegranatejellysandwichitem, 石榴酱三明治
harvestcraft:raspberryjellyitem, 树莓酱
harvestcraft:raspberryjellysandwichitem, 树莓酱三明治
harvestcraft:starfruitjellyitem, 杨桃酱
harvestcraft:starfruitjellysandwichitem, 杨桃酱三明治
harvestcraft:strawberryjellyitem, 草莓酱
harvestcraft:strawberryjellysandwichitem, 草莓酱三明治
harvestcraft:watermelonjellyitem, 西瓜酱
harvestcraft:watermelonjellysandwichitem, 西瓜酱三明治
harvestcraft:bubblywateritem, 汽水
harvestcraft:cherrysodaitem, 樱桃汽水
harvestcraft:colasodaitem, 可乐汽水
harvestcraft:gingersodaitem, 姜汁汽水
harvestcraft:grapesodaitem, 葡萄汽水
harvestcraft:lemonlimesodaitem, 柠檬汽水
harvestcraft:orangesodaitem, 橙子汽水
harvestcraft:rootbeersodaitem, 根汁汽水
harvestcraft:strawberrysodaitem, 草莓汽水
harvestcraft:caramelicecreamitem, 焦糖冰激凌
harvestcraft:mintchocolatechipicecreamitem, 薄荷巧克力冰淇淋
harvestcraft:strawberryicecreamitem, 草莓冰激凌
harvestcraft:vanillaicecreamitem, 香草冰激凌
harvestcraft:gingerchickenitem, 老姜鸡
harvestcraft:oldworldveggiesoupitem, 古早味蔬菜汤
harvestcraft:spicebunitem, 香料包
harvestcraft:gingeredrhubarbtartitem, 大黄生姜挞
harvestcraft:lambbarleysoupitem, 大麦羊肉汤
harvestcraft:honeylemonlambitem, 蜜柠羊肉
harvestcraft:pumpkinoatsconesitem, 南瓜燕麦烤饼
harvestcraft:beefjerkyitem, 牛肉干
harvestcraft:ovenroastedcaulifloweritem, 烤花菜
harvestcraft:leekbaconsoupitem, 培根韭葱汤
harvestcraft:herbbutterparsnipsitem, 香草黄油防风草
harvestcraft:scallionbakedpotatoitem, 葱烤土豆
harvestcraft:soymilkitem, 豆浆
harvestcraft:firmtofuitem, 老豆腐
harvestcraft:silkentofuitem, 绢豆腐
harvestcraft:bamboosteamedriceitem, 竹筒蒸米
harvestcraft:roastedchestnutitem, 炒栗子
harvestcraft:sweetpotatosouffleitem, 红薯蛋奶酥
harvestcraft:cashewchickenitem, 腰果鸡丁
harvestcraft:apricotyogurtitem, 杏子酸奶
harvestcraft:apricotglazedporkitem, 杏子猪肉
harvestcraft:apricotjellyitem, 杏子酱
harvestcraft:apricotjellysandwichitem, 杏子酱三明治
harvestcraft:apricotsmoothieitem, 杏子沙冰
harvestcraft:figbaritem, 无花果条
harvestcraft:figjellyitem, 无花果酱
harvestcraft:figjellysandwichitem, 无花果酱三明治
harvestcraft:figsmoothieitem, 无花果沙冰
harvestcraft:figyogurtitem, 无花果酸奶
harvestcraft:grapefruitjellyitem, 西柚酱
harvestcraft:grapefruitjellysandwichitem, 西柚酱三明治
harvestcraft:grapefruitsmoothieitem, 西柚沙冰
harvestcraft:grapefruityogurtitem, 西柚酸奶
harvestcraft:grapefruitsodaitem, 西柚汽水
harvestcraft:citrussaladitem, 橙子沙拉
harvestcraft:pecanpieitem, 核桃派
harvestcraft:pralinesitem, 胡桃糖
harvestcraft:persimmonyogurtitem, 柿子酸奶
harvestcraft:persimmonsmoothieitem, 柿子沙冰
harvestcraft:persimmonjellyitem, 柿子酱
harvestcraft:persimmonjellysandwichitem, 柿子酱三明治
harvestcraft:pistachiobakedsalmonitem, 开心果烤鲑鱼
harvestcraft:baconwrappeddatesitem, 培根包枣椰
harvestcraft:datenutbreaditem, 枣椰坚果面包
harvestcraft:maplesyruppancakesitem, 枫糖煎饼
harvestcraft:maplesyrupwafflesitem, 枫糖华夫饼
harvestcraft:maplesausageitem, 枫糖香肠
harvestcraft:mapleoatmealitem, 枫糖燕麦片
harvestcraft:peachesandcreamoatmealitem, 桃子味奶油燕麦片
harvestcraft:cinnamonappleoatmealitem, 苹果味肉桂燕麦片
harvestcraft:maplecandiedbaconitem, 枫糖熏肉
harvestcraft:toastsandwichitem, 烤三明治
harvestcraft:potatoandcheesepirogiitem, 土豆奶油馅饼
harvestcraft:zeppoleitem, 炸面饼圈
harvestcraft:sausageinbreaditem, 香肠面包
harvestcraft:chocolatecaramelfudgeitem, 巧克力焦糖
harvestcraft:lavendershortbreaditem, 薰衣草酥饼
harvestcraft:beefwellingtonitem, 惠灵顿牛排
harvestcraft:epicbaconitem, 史诗培根
harvestcraft:manjuuitem, 日式馒头
harvestcraft:chickengumboitem, 秋葵雏鸡
harvestcraft:generaltsochickenitem, 左宗棠鸡
harvestcraft:californiarollitem, 加州寿司卷
harvestcraft:futomakiitem, 太卷寿司
harvestcraft:vegemiteitem, 维吉麦咸味酵母酱
harvestcraft:honeycombchocolatebaritem, 蜂蜜巧克力棒
harvestcraft:cherrycoconutchocolatebaritem, 樱桃椰子巧克力棒
harvestcraft:fairybreaditem, 仙女面包
harvestcraft:timtamitem, 巧克力威化
harvestcraft:damperitem, 澳洲苏打面包
harvestcraft:gherkinitem, 腌黄瓜
harvestcraft:ceasarsaladitem, 凯撒沙拉
harvestcraft:chaoscookieitem, 混沌饼干
harvestcraft:chocolatebaconitem, 巧克力培根
harvestcraft:lambkebabitem, 烤羊肉串
harvestcraft:nutellaitem, 能多益巧克力酱
harvestcraft:snickersbaritem, 士力架
harvestcraft:steamedspinachitem, 清蒸菠菜
harvestcraft:vegemiteontoastitem, 酵母酱吐司
harvestcraft:clamcookeditem, 熟蛤蜊
harvestcraft:crabcookeditem, 熟螃蟹
harvestcraft:crayfishcookeditem, 熟龙虾
harvestcraft:frogcookeditem, 熟蛙腿
harvestcraft:octopuscookeditem, 熟章鱼
harvestcraft:scallopcookeditem, 熟扇贝
harvestcraft:shrimpcookeditem, 熟虾
harvestcraft:snailcookeditem, 熟蜗牛
harvestcraft:turtlecookeditem, 熟海龟
harvestcraft:oystercookeditem, 熟蚝
harvestcraft:applecideritem, 苹果酒
harvestcraft:bangersandmashitem, 香肠土豆泥
harvestcraft:batteredsausageitem, 玉米香肠
harvestcraft:batteritem, 面糊
harvestcraft:chorizoitem, 西班牙辣香肠
harvestcraft:coleslawitem, 凉拌包菜
harvestcraft:energydrinkitem, 能量饮料
harvestcraft:friedonionsitem, 油煎洋葱
harvestcraft:mincepieitem, 水果馅饼
harvestcraft:onionhamburgeritem, 洋葱汉堡
harvestcraft:pepperoniitem, 意大利辣香肠
harvestcraft:pickledonionsitem, 腌洋葱
harvestcraft:porksausageitem, 猪肉香肠
harvestcraft:raspberrytrifleitem, 树莓蛋奶层叠蛋糕
harvestcraft:pumpkinmuffinitem, 南瓜松糕
harvestcraft:suaderoitem, 过油肉条
harvestcraft:turkeyrawitem, 生火鸡
harvestcraft:turkeycookeditem, 熟火鸡
harvestcraft:venisonrawitem, 生鹿肉
harvestcraft:venisoncookeditem, 熟鹿肉
harvestcraft:strawberrymilkshakeitem, 草莓奶昔
harvestcraft:chocolatemilkshakeitem, 巧克力奶昔
harvestcraft:bananamilkshakeitem, 香蕉奶昔
harvestcraft:cornflakesitem, 玉米片
harvestcraft:roastchickenitem, 烤鸡
harvestcraft:roastpotatoesitem, 烤土豆
harvestcraft:sundayroastitem, 周日烤肉
harvestcraft:bbqpulledporkitem, 烤猪肉汉堡
harvestcraft:lambwithmintsauceitem, 薄荷羊肉
harvestcraft:steakandchipsitem, 薯条牛排
harvestcraft:cherryicecreamitem, 樱桃冰激凌
harvestcraft:pistachioicecreamitem, 开心果冰激凌
harvestcraft:neapolitanicecreamitem, 那不勒斯冰淇淋
harvestcraft:spumoniicecreamitem, 意式冰激凌
harvestcraft:almondbutteritem, 杏仁奶油
harvestcraft:cashewbutteritem, 腰果奶油
harvestcraft:chestnutbutteritem, 板栗奶油
harvestcraft:cornishpastyitem, 康瓦尔郡菜肉烘饼
harvestcraft:cottagepieitem, 农舍派
harvestcraft:croissantitem, 牛角面包
harvestcraft:currypowderitem, 咖喱粉
harvestcraft:dimsumitem, 中式点心
harvestcraft:friedpecanokraitem, 炸秋葵塞核桃
harvestcraft:gooseberryjellyitem, 醋栗酱
harvestcraft:gooseberryjellysandwichitem, 醋栗酱三明治
harvestcraft:gooseberrymilkshakeitem, 醋栗奶昔
harvestcraft:gooseberrypieitem, 醋栗派
harvestcraft:gooseberrysmoothieitem, 醋栗沙冰
harvestcraft:gooseberryyogurtitem, 醋栗酸奶
harvestcraft:hushpuppiesitem, 油炸玉米饼
harvestcraft:kimchiitem, 韩国泡菜
harvestcraft:mochiitem, 麻薯
harvestcraft:museliitem, 杂锦果麦
harvestcraft:naanitem, 印度烤饼
harvestcraft:okrachipsitem, 秋葵心片
harvestcraft:okracreoleitem, 奥尔秋葵
harvestcraft:pistachiobutteritem, 开心果奶油
harvestcraft:porklomeinitem, 肉捞面
harvestcraft:salmonpattiesitem, 鲑鱼肉饼
harvestcraft:sausageitem, 香肠
harvestcraft:sausagerollitem, 香肠肉卷
harvestcraft:sesameballitem, 芝麻球
harvestcraft:sesamesnapsitem, 芝麻糖片
harvestcraft:shrimpokrahushpuppiesitem, 虾肉秋葵玉米饼
harvestcraft:soysauceitem, 酱油
harvestcraft:sweetpickleitem, 糖渍黄瓜
harvestcraft:veggiestripsitem, 蔬菜条
harvestcraft:vindalooitem, 咖喱肉
harvestcraft:applesmoothieitem, 苹果沙冰
harvestcraft:coconutsmoothieitem, 椰奶沙冰
harvestcraft:cranberrysmoothieitem, 蔓越莓沙冰
harvestcraft:cranberryyogurtitem, 蔓越莓酸奶
harvestcraft:grapesmoothieitem, 葡萄沙冰
harvestcraft:pearsmoothieitem, 梨子沙冰
harvestcraft:pearjellyitem, 梨酱
harvestcraft:pearjellysandwichitem, 梨酱三明治
harvestcraft:plumsmoothieitem, 李子沙冰
harvestcraft:plumjellyitem, 李子酱
harvestcraft:plumjellysandwichitem, 李子酱三明治
harvestcraft:honeysandwichitem, 蜂蜜三明治
harvestcraft:cheeseontoastitem, 干酪吐司
harvestcraft:tunapotatoitem, 土豆金枪鱼
harvestcraft:chocolaterollitem, 巧克力蛋卷
harvestcraft:jamrollitem, 果酱卷
harvestcraft:coconutcreamitem, 椰浆
harvestcraft:crackeritem, 梳打饼干
harvestcraft:garammasalaitem, 火辣咖喱粉
harvestcraft:paneeritem, 奶豆腐
harvestcraft:gravyitem, 肉汁
harvestcraft:mangochutneyitem, 芒果咖喱酱
harvestcraft:marzipanitem, 杏仁蛋白软糖
harvestcraft:paneertikkamasalaitem, 小块奶豆腐沙拉
harvestcraft:peaandhamsoupitem, 火腿豌豆汤
harvestcraft:potatoandleeksoupitem, 大葱土豆汤
harvestcraft:yorkshirepuddingitem, 约克郡布丁
harvestcraft:sesameoilitem, 芝麻油
harvestcraft:noodlesitem, 面条
harvestcraft:chickenchowmeinitem, 鸡肉炒面
harvestcraft:kungpaochickenitem, 宫保鸡丁
harvestcraft:hoisinsauceitem, 海鲜酱
harvestcraft:fivespiceitem, 五香粉
harvestcraft:charsiuitem, 叉烧
harvestcraft:sweetandsoursauceitem, 酸甜酱
harvestcraft:sweetandsourchickenitem, 糖醋鸡
harvestcraft:baconandeggsitem, 培根煎蛋
harvestcraft:biscuitsandgravyitem, 肉汁浇饼
harvestcraft:applefritteritem, 炸苹果饼
harvestcraft:sweetteaitem, 甜茶
harvestcraft:creepercookieitem, 爬行者饼干
harvestcraft:honeybreaditem, 蜂蜜面包
harvestcraft:honeybunitem, 蜜糖小面包
harvestcraft:honeyglazedcarrotsitem, 蜜汁萝卜
harvestcraft:honeyglazedhamitem, 蜜汁猪排
harvestcraft:honeysoyribsitem, 蜂蜜大豆排骨
harvestcraft:chocovoxelsitem, 可可谷物早餐
harvestcraft:cinnamontoastitem, 肉桂吐司
harvestcraft:cornedbeefitem, 咸牛肉
harvestcraft:cottoncandyitem, 棉花糖
harvestcraft:crackersitem, 咸饼干
harvestcraft:creeperwingsitem, 爬行者烤翅
harvestcraft:dhalitem, 木豆汤
harvestcraft:durianmilkshakeitem, 榴莲奶昔
harvestcraft:durianmuffinitem, 榴莲松饼
harvestcraft:hotsauceitem, 辣椒酱
harvestcraft:hummusitem, 鹰嘴豆泥
harvestcraft:ironbrewitem, 铁血特饮
harvestcraft:lasagnaitem, 千层面
harvestcraft:lemondrizzlecakeitem, 柠檬蛋糕
harvestcraft:meatloafitem, 烘肉卷
harvestcraft:mushroomlasagnaitem, 蘑菇千层面
harvestcraft:musselcookeditem, 熟贻贝
harvestcraft:netherwingsitem, 下界烤翅
harvestcraft:pizzasoupitem, 披萨汤
harvestcraft:poutineitem, 肉汁奶酪薯条
harvestcraft:salsaitem, 辣葱酱
harvestcraft:sardinesinhotsauceitem, 辣酱沙丁鱼
harvestcraft:teriyakichickenitem, 照烧鸡
harvestcraft:turkishdelightitem, 土耳其软糖
harvestcraft:greeneggsandhamitem, 《绿鸡蛋和火腿》
harvestcraft:theatreboxitem, 影院套餐
harvestcraft:cookiesandmilkitem, 牛奶饼干
harvestcraft:crackersandcheeseitem, 奶酪饼干
harvestcraft:chickendinneritem, 鸡肉便餐
harvestcraft:corndogitem, 玉米热狗
harvestcraft:hamandcheesesandwichitem, 奶酪火腿三明治
harvestcraft:tunasaladitem, 金枪鱼沙拉
harvestcraft:gritsitem, 粗磨燕麦粥
harvestcraft:buttercookieitem, 黄油曲奇
harvestcraft:sugarcookieitem, 糖屑曲奇
harvestcraft:potatochipsitem, 薯片
harvestcraft:bbqpotatochipsitem, BBQ薯片
harvestcraft:sourcreamandonionpotatochipsitem, 奶油洋葱薯片
harvestcraft:cheddarandsourcreampotatochipsitem, 切达奶酪油炸薯片
harvestcraft:tortillachipsitem, 墨西哥油炸玉米片
harvestcraft:chipsanddipitem, 蘸酱薯片
harvestcraft:cheezepuffsitem, 芝士栗米棒
harvestcraft:surfandturfitem, 海陆双拼餐
harvestcraft:liverandonionsitem, 洋葱炒肝尖
harvestcraft:fortunecookieitem, 幸运曲奇
harvestcraft:deviledeggitem, 魔鬼蛋
harvestcraft:mozzerellasticksitem, 马苏里拉芝士棒
harvestcraft:succotashitem, 豆煮玉米
harvestcraft:friedgreentomatoesitem, 油炸绿蕃茄
harvestcraft:potatoesobrienitem, 土豆杂菜拼盘
harvestcraft:tatertotsitem, 薯球丸子
harvestcraft:smoresitem, 棉花糖巧克力夹心饼干
harvestcraft:steakfajitaitem, 牛排法士达卷
harvestcraft:ramenitem, 拉面
harvestcraft:misosoupitem, 味噌汤
harvestcraft:onigiriitem, 饭团
harvestcraft:grilledcheesevegemitetoastitem, 酵母烤奶酪三明治
harvestcraft:monsterfrieddumplingsitem, 怪物煎饺
harvestcraft:crispyricepuffcerealitem, 香脆米牛奶谷物早餐
harvestcraft:crispyricepuffbarsitem, 香脆米谷物条
harvestcraft:babaganoushitem, 叙利亚茄泥酱
harvestcraft:berryvinaigrettesaladitem, 浆果油醋沙拉
harvestcraft:tomatoherbchickenitem, 番茄香草鸡
harvestcraft:pastagardeniaitem, 田园通心粉
harvestcraft:fiestacornsaladitem, 盛典玉米沙拉
harvestcraft:threebeansaladitem, 三豆色拉
harvestcraft:sweetandsourmeatballsitem, 糖醋肉丸
